timestamp,grid_number,side,price,quantity,clOrdId
2025-05-12 13:27:33.598622,24,BUY,103828.4,0.01,CBROBTCxstrata1x24
2025-05-12 13:27:33.598624,24,BUY,103828.4,0.01,CBROBTCxstrata1x24
2025-05-12 13:27:36.838747,25,SELL,104834.5,0.01,CBROBTCxstrata1x25
2025-05-12 13:27:36.838750,25,SELL,104834.5,0.01,CBROBTCxstrata1x25
2025-05-12 13:27:36.838767,26,BUY,103834.5,0.01,CBROBTCxstrata1x26
2025-05-12 13:27:36.838771,26,BUY,103834.5,0.01,CBROBTCxstrata1x26
2025-05-12 13:27:41.559136,27,SELL,104828.1,0.01,CBROBTCxstrata1x27
2025-05-12 13:27:41.559140,27,SELL,104828.1,0.01,CBROBTCxstrata1x27
2025-05-12 13:27:41.559144,28,BUY,103828.1,0.01,CBROBTCxstrata1x28
2025-05-12 13:27:41.559146,28,BUY,103828.1,0.01,CBROBTCxstrata1x28
2025-05-12 13:27:42.328977,29,SELL,104818.7,0.01,CBROBTCxstrata1x29
2025-05-12 13:27:42.328982,29,SELL,104818.7,0.01,CBROBTCxstrata1x29
2025-05-12 13:27:42.328995,30,BUY,103818.7,0.01,CBROBTCxstrata1x30
2025-05-12 13:27:42.328999,30,BUY,103818.7,0.01,CBROBTCxstrata1x30
2025-05-12 13:27:58.688629,31,SELL,104806.0,0.01,CBROBTCxstrata1x31
2025-05-12 13:27:58.688635,31,SELL,104806.0,0.01,CBROBTCxstrata1x31
2025-05-12 13:27:58.688723,32,BUY,103806.0,0.01,CBROBTCxstrata1x32
2025-05-12 13:27:58.688729,32,BUY,103806.0,0.01,CBROBTCxstrata1x32
2025-05-12 13:28:01.048732,33,SELL,104791.7,0.01,CBROBTCxstrata1x33
2025-05-12 13:28:01.048737,33,SELL,104791.7,0.01,CBROBTCxstrata1x33
2025-05-12 13:28:01.048745,34,BUY,103791.7,0.01,CBROBTCxstrata1x34
2025-05-12 13:28:01.048748,34,BUY,103791.7,0.01,CBROBTCxstrata1x34
2025-05-12 13:28:40.688931,35,SELL,104776.7,0.01,CBROBTCxstrata1x35
2025-05-12 13:28:40.688936,35,SELL,104776.7,0.01,CBROBTCxstrata1x35
2025-05-12 13:28:40.688941,36,BUY,103776.7,0.01,CBROBTCxstrata1x36
2025-05-12 13:28:40.688944,36,BUY,103776.7,0.01,CBROBTCxstrata1x36
2025-05-12 13:28:53.409634,37,SELL,104763.5,0.01,CBROBTCxstrata1x37
2025-05-12 13:28:53.409639,37,SELL,104763.5,0.01,CBROBTCxstrata1x37
2025-05-12 13:28:53.409647,38,BUY,103763.5,0.01,CBROBTCxstrata1x38
2025-05-12 13:28:53.409650,38,BUY,103763.5,0.01,CBROBTCxstrata1x38
2025-05-12 13:28:55.728521,39,SELL,104747.5,0.01,CBROBTCxstrata1x39
2025-05-12 13:28:55.728526,39,SELL,104747.5,0.01,CBROBTCxstrata1x39
2025-05-12 13:28:55.728533,40,BUY,103747.5,0.01,CBROBTCxstrata1x40
2025-05-12 13:28:55.728536,40,BUY,103747.5,0.01,CBROBTCxstrata1x40
2025-05-12 13:29:06.299397,41,SELL,104733.8,0.01,CBROBTCxstrata1x41
2025-05-12 13:29:06.299401,41,SELL,104733.8,0.01,CBROBTCxstrata1x41
2025-05-12 13:29:06.299406,42,BUY,103733.8,0.01,CBROBTCxstrata1x42
2025-05-12 13:29:06.299410,42,BUY,103733.8,0.01,CBROBTCxstrata1x42
2025-05-12 13:29:21.049352,43,SELL,104716.0,0.01,CBROBTCxstrata1x43
2025-05-12 13:29:21.049356,43,SELL,104716.0,0.01,CBROBTCxstrata1x43
2025-05-12 13:29:21.049359,44,BUY,103716.0,0.01,CBROBTCxstrata1x44
2025-05-12 13:29:21.049362,44,BUY,103716.0,0.01,CBROBTCxstrata1x44
2025-05-12 13:29:23.088971,45,SELL,104704.1,0.01,CBROBTCxstrata1x45
2025-05-12 13:29:23.088975,45,SELL,104704.1,0.01,CBROBTCxstrata1x45
2025-05-12 13:29:23.088980,46,BUY,103704.1,0.01,CBROBTCxstrata1x46
2025-05-12 13:29:23.088983,46,BUY,103704.1,0.01,CBROBTCxstrata1x46
2025-05-12 13:29:24.848497,47,SELL,104693.1,0.01,CBROBTCxstrata1x47
2025-05-12 13:29:24.848501,47,SELL,104693.1,0.01,CBROBTCxstrata1x47
2025-05-12 13:29:24.848506,48,BUY,103693.1,0.01,CBROBTCxstrata1x48
2025-05-12 13:29:24.848510,48,BUY,103693.1,0.01,CBROBTCxstrata1x48
2025-05-12 13:29:27.768801,49,SELL,104680.6,0.01,CBROBTCxstrata1x49
2025-05-12 13:29:27.768806,49,SELL,104680.6,0.01,CBROBTCxstrata1x49
2025-05-12 13:29:27.768810,50,BUY,103680.6,0.01,CBROBTCxstrata1x50
2025-05-12 13:29:27.768813,50,BUY,103680.6,0.01,CBROBTCxstrata1x50
2025-05-12 13:29:28.848757,51,SELL,104669.7,0.01,CBROBTCxstrata1x51
2025-05-12 13:29:28.848761,51,SELL,104669.7,0.01,CBROBTCxstrata1x51
2025-05-12 13:29:28.848764,52,BUY,103669.7,0.01,CBROBTCxstrata1x52
2025-05-12 13:29:28.848766,52,BUY,103669.7,0.01,CBROBTCxstrata1x52
2025-05-12 13:29:33.050406,53,SELL,104655.8,0.01,CBROBTCxstrata1x53
2025-05-12 13:29:33.050414,53,SELL,104655.8,0.01,CBROBTCxstrata1x53
2025-05-12 13:29:33.050418,54,BUY,103655.8,0.01,CBROBTCxstrata1x54
2025-05-12 13:29:33.050420,54,BUY,103655.8,0.01,CBROBTCxstrata1x54
2025-05-12 13:29:33.184192,55,SELL,104644.0,0.01,CBROBTCxstrata1x55
2025-05-12 13:29:33.184196,55,SELL,104644.0,0.01,CBROBTCxstrata1x55
2025-05-12 13:29:33.184203,56,BUY,103644.0,0.01,CBROBTCxstrata1x56
2025-05-12 13:29:33.184206,56,BUY,103644.0,0.01,CBROBTCxstrata1x56
2025-05-12 13:29:43.108654,57,SELL,104633.6,0.01,CBROBTCxstrata1x57
2025-05-12 13:29:43.108658,57,SELL,104633.6,0.01,CBROBTCxstrata1x57
2025-05-12 13:29:43.108664,58,BUY,103633.6,0.01,CBROBTCxstrata1x58
2025-05-12 13:29:43.108667,58,BUY,103633.6,0.01,CBROBTCxstrata1x58
2025-05-12 13:29:43.409072,59,SELL,104622.7,0.01,CBROBTCxstrata1x59
2025-05-12 13:29:43.409079,59,SELL,104622.7,0.01,CBROBTCxstrata1x59
2025-05-12 13:29:43.409101,60,BUY,103622.7,0.01,CBROBTCxstrata1x60
2025-05-12 13:29:43.409107,60,BUY,103622.7,0.01,CBROBTCxstrata1x60
2025-05-12 13:29:44.098504,61,SELL,104612.3,0.01,CBROBTCxstrata1x61
2025-05-12 13:29:44.098509,61,SELL,104612.3,0.01,CBROBTCxstrata1x61
2025-05-12 13:29:44.098570,62,BUY,103612.3,0.01,CBROBTCxstrata1x62
2025-05-12 13:29:44.098577,62,BUY,103612.3,0.01,CBROBTCxstrata1x62
2025-05-12 13:29:46.288709,63,SELL,104617.8,0.01,CBROBTCxstrata1x63
2025-05-12 13:29:46.288714,63,SELL,104617.8,0.01,CBROBTCxstrata1x63
2025-05-12 13:29:46.288718,64,BUY,103617.8,0.01,CBROBTCxstrata1x64
2025-05-12 13:29:46.288722,64,BUY,103617.8,0.01,CBROBTCxstrata1x64
2025-05-12 13:30:00.588731,65,SELL,104627.3,0.01,CBROBTCxstrata1x65
2025-05-12 13:30:00.588735,65,SELL,104627.3,0.01,CBROBTCxstrata1x65
2025-05-12 13:30:00.588737,66,BUY,103627.3,0.01,CBROBTCxstrata1x66
2025-05-12 13:30:00.588740,66,BUY,103627.3,0.01,CBROBTCxstrata1x66
2025-05-12 13:30:00.738356,67,SELL,104637.8,0.01,CBROBTCxstrata1x67
2025-05-12 13:30:00.738360,67,SELL,104637.8,0.01,CBROBTCxstrata1x67
2025-05-12 13:30:00.738363,68,BUY,103637.8,0.01,CBROBTCxstrata1x68
2025-05-12 13:30:00.738365,68,BUY,103637.8,0.01,CBROBTCxstrata1x68
2025-05-12 13:30:00.969338,69,SELL,104650.0,0.01,CBROBTCxstrata1x69
2025-05-12 13:30:00.969342,69,SELL,104650.0,0.01,CBROBTCxstrata1x69
2025-05-12 13:30:00.969346,70,BUY,103650.0,0.01,CBROBTCxstrata1x70
2025-05-12 13:30:00.969349,70,BUY,103650.0,0.01,CBROBTCxstrata1x70
2025-05-12 13:30:01.458932,71,SELL,104641.8,0.01,CBROBTCxstrata1x71
2025-05-12 13:30:01.458934,71,SELL,104641.8,0.01,CBROBTCxstrata1x71
2025-05-12 13:30:01.458937,72,BUY,103641.8,0.01,CBROBTCxstrata1x72
2025-05-12 13:30:01.458939,72,BUY,103641.8,0.01,CBROBTCxstrata1x72
2025-05-12 13:30:01.598701,73,SELL,104623.7,0.01,CBROBTCxstrata1x73
2025-05-12 13:30:01.598704,73,SELL,104623.7,0.01,CBROBTCxstrata1x73
2025-05-12 13:30:01.598707,74,BUY,103623.7,0.01,CBROBTCxstrata1x74
2025-05-12 13:30:01.598708,74,BUY,103623.7,0.01,CBROBTCxstrata1x74
2025-05-12 13:30:02.788702,75,SELL,104627.2,0.01,CBROBTCxstrata1x75
2025-05-12 13:30:02.788705,75,SELL,104627.2,0.01,CBROBTCxstrata1x75
2025-05-12 13:30:02.788707,76,BUY,103627.2,0.01,CBROBTCxstrata1x76
2025-05-12 13:30:02.788709,76,BUY,103627.2,0.01,CBROBTCxstrata1x76
2025-05-12 13:30:03.428877,77,SELL,104620.4,0.01,CBROBTCxstrata1x77
2025-05-12 13:30:03.428881,77,SELL,104620.4,0.01,CBROBTCxstrata1x77
2025-05-12 13:30:03.428884,78,BUY,103620.4,0.01,CBROBTCxstrata1x78
2025-05-12 13:30:03.428887,78,BUY,103620.4,0.01,CBROBTCxstrata1x78
2025-05-12 13:30:04.358787,79,SELL,104626.2,0.01,CBROBTCxstrata1x79
2025-05-12 13:30:04.358790,79,SELL,104626.2,0.01,CBROBTCxstrata1x79
2025-05-12 13:30:04.358793,80,BUY,103626.2,0.01,CBROBTCxstrata1x80
2025-05-12 13:30:04.358795,80,BUY,103626.2,0.01,CBROBTCxstrata1x80
2025-05-12 13:30:05.348722,81,SELL,104637.4,0.01,CBROBTCxstrata1x81
2025-05-12 13:30:05.348726,81,SELL,104637.4,0.01,CBROBTCxstrata1x81
2025-05-12 13:30:05.348728,82,BUY,103637.4,0.01,CBROBTCxstrata1x82
2025-05-12 13:30:05.348730,82,BUY,103637.4,0.01,CBROBTCxstrata1x82
2025-05-12 13:30:05.488592,83,SELL,104649.6,0.01,CBROBTCxstrata1x83
2025-05-12 13:30:05.488595,83,SELL,104649.6,0.01,CBROBTCxstrata1x83
2025-05-12 13:30:05.488598,84,BUY,103649.6,0.01,CBROBTCxstrata1x84
2025-05-12 13:30:05.488600,84,BUY,103649.6,0.01,CBROBTCxstrata1x84
2025-05-12 13:30:06.129106,85,SELL,104660.5,0.01,CBROBTCxstrata1x85
2025-05-12 13:30:06.129112,85,SELL,104660.5,0.01,CBROBTCxstrata1x85
2025-05-12 13:30:06.129116,86,BUY,103660.5,0.01,CBROBTCxstrata1x86
2025-05-12 13:30:06.129119,86,BUY,103660.5,0.01,CBROBTCxstrata1x86
2025-05-12 13:30:06.278847,87,SELL,104673.7,0.01,CBROBTCxstrata1x87
2025-05-12 13:30:06.278851,87,SELL,104673.7,0.01,CBROBTCxstrata1x87
2025-05-12 13:30:06.278855,88,BUY,103673.7,0.01,CBROBTCxstrata1x88
2025-05-12 13:30:06.278857,88,BUY,103673.7,0.01,CBROBTCxstrata1x88
2025-05-12 13:30:06.558732,89,SELL,104668.2,0.01,CBROBTCxstrata1x89
2025-05-12 13:30:06.558736,89,SELL,104668.2,0.01,CBROBTCxstrata1x89
2025-05-12 13:30:06.558740,90,BUY,103668.2,0.01,CBROBTCxstrata1x90
2025-05-12 13:30:06.558743,90,BUY,103668.2,0.01,CBROBTCxstrata1x90
2025-05-12 13:30:06.688841,91,SELL,104655.2,0.01,CBROBTCxstrata1x91
2025-05-12 13:30:06.688845,91,SELL,104655.2,0.01,CBROBTCxstrata1x91
2025-05-12 13:30:06.688849,92,BUY,103655.2,0.01,CBROBTCxstrata1x92
2025-05-12 13:30:06.688852,92,BUY,103655.2,0.01,CBROBTCxstrata1x92
2025-05-12 13:30:07.738842,93,SELL,104644.3,0.01,CBROBTCxstrata1x93
2025-05-12 13:30:07.738847,93,SELL,104644.3,0.01,CBROBTCxstrata1x93
2025-05-12 13:30:07.738851,94,BUY,103644.3,0.01,CBROBTCxstrata1x94
2025-05-12 13:30:07.738854,94,BUY,103644.3,0.01,CBROBTCxstrata1x94
2025-05-12 13:30:08.709470,95,SELL,104656.9,0.01,CBROBTCxstrata1x95
2025-05-12 13:30:08.709490,95,SELL,104656.9,0.01,CBROBTCxstrata1x95
2025-05-12 13:30:08.709493,96,BUY,103656.9,0.01,CBROBTCxstrata1x96
2025-05-12 13:30:08.709496,96,BUY,103656.9,0.01,CBROBTCxstrata1x96
2025-05-12 13:30:12.128819,97,SELL,104651.8,0.01,CBROBTCxstrata1x97
2025-05-12 13:30:12.128823,97,SELL,104651.8,0.01,CBROBTCxstrata1x97
2025-05-12 13:30:12.128826,98,BUY,103651.8,0.01,CBROBTCxstrata1x98
2025-05-12 13:30:12.128829,98,BUY,103651.8,0.01,CBROBTCxstrata1x98
2025-05-12 13:30:14.038640,99,SELL,104641.1,0.01,CBROBTCxstrata1x99
2025-05-12 13:30:14.038643,99,SELL,104641.1,0.01,CBROBTCxstrata1x99
2025-05-12 13:30:14.038646,100,BUY,103641.1,0.01,CBROBTCxstrata1x100
2025-05-12 13:30:14.038648,100,BUY,103641.1,0.01,CBROBTCxstrata1x100
2025-05-12 13:30:14.218803,101,SELL,104627.2,0.01,CBROBTCxstrata1x101
2025-05-12 13:30:14.218807,101,SELL,104627.2,0.01,CBROBTCxstrata1x101
2025-05-12 13:30:14.218812,102,BUY,103627.2,0.01,CBROBTCxstrata1x102
2025-05-12 13:30:14.218815,102,BUY,103627.2,0.01,CBROBTCxstrata1x102
2025-05-12 13:30:15.878654,103,SELL,104633.2,0.01,CBROBTCxstrata1x103
2025-05-12 13:30:15.878658,103,SELL,104633.2,0.01,CBROBTCxstrata1x103
2025-05-12 13:30:15.878662,104,BUY,103633.2,0.01,CBROBTCxstrata1x104
2025-05-12 13:30:15.878666,104,BUY,103633.2,0.01,CBROBTCxstrata1x104
2025-05-12 13:30:16.028810,105,SELL,104642.2,0.01,CBROBTCxstrata1x105
2025-05-12 13:30:16.028812,105,SELL,104642.2,0.01,CBROBTCxstrata1x105
2025-05-12 13:30:16.028815,106,BUY,103642.2,0.01,CBROBTCxstrata1x106
2025-05-12 13:30:16.028817,106,BUY,103642.2,0.01,CBROBTCxstrata1x106
2025-05-12 13:30:18.928600,107,SELL,104653.7,0.01,CBROBTCxstrata1x107
2025-05-12 13:30:18.928603,107,SELL,104653.7,0.01,CBROBTCxstrata1x107
2025-05-12 13:30:18.928610,108,BUY,103653.7,0.01,CBROBTCxstrata1x108
2025-05-12 13:30:18.928612,108,BUY,103653.7,0.01,CBROBTCxstrata1x108
2025-05-12 13:30:21.458920,109,SELL,104646.9,0.01,CBROBTCxstrata1x109
2025-05-12 13:30:21.458924,109,SELL,104646.9,0.01,CBROBTCxstrata1x109
2025-05-12 13:30:21.458927,110,BUY,103646.9,0.01,CBROBTCxstrata1x110
2025-05-12 13:30:21.458931,110,BUY,103646.9,0.01,CBROBTCxstrata1x110
2025-05-12 13:30:22.619178,111,SELL,104635.8,0.01,CBROBTCxstrata1x111
2025-05-12 13:30:22.619180,111,SELL,104635.8,0.01,CBROBTCxstrata1x111
2025-05-12 13:30:22.619183,112,BUY,103635.8,0.01,CBROBTCxstrata1x112
2025-05-12 13:30:22.619185,112,BUY,103635.8,0.01,CBROBTCxstrata1x112
2025-05-12 13:30:25.978958,113,SELL,104623.9,0.01,CBROBTCxstrata1x113
2025-05-12 13:30:25.978962,113,SELL,104623.9,0.01,CBROBTCxstrata1x113
2025-05-12 13:30:25.978966,114,BUY,103623.9,0.01,CBROBTCxstrata1x114
2025-05-12 13:30:25.978969,114,BUY,103623.9,0.01,CBROBTCxstrata1x114
2025-05-12 13:30:27.978764,115,SELL,104613.2,0.01,CBROBTCxstrata1x115
2025-05-12 13:30:27.978767,115,SELL,104613.2,0.01,CBROBTCxstrata1x115
2025-05-12 13:30:27.978772,116,BUY,103613.2,0.01,CBROBTCxstrata1x116
2025-05-12 13:30:27.978775,116,BUY,103613.2,0.01,CBROBTCxstrata1x116
2025-05-12 13:30:28.799039,117,SELL,104599.5,0.01,CBROBTCxstrata1x117
2025-05-12 13:30:28.799043,117,SELL,104599.5,0.01,CBROBTCxstrata1x117
2025-05-12 13:30:28.799046,118,BUY,103599.5,0.01,CBROBTCxstrata1x118
2025-05-12 13:30:28.799049,118,BUY,103599.5,0.01,CBROBTCxstrata1x118
2025-05-12 13:30:29.469049,119,SELL,104604.5,0.01,CBROBTCxstrata1x119
2025-05-12 13:30:29.469051,119,SELL,104604.5,0.01,CBROBTCxstrata1x119
2025-05-12 13:30:29.469054,120,BUY,103604.5,0.01,CBROBTCxstrata1x120
2025-05-12 13:30:29.469056,120,BUY,103604.5,0.01,CBROBTCxstrata1x120
2025-05-12 13:30:31.698861,121,SELL,104598.2,0.01,CBROBTCxstrata1x121
2025-05-12 13:30:31.698865,121,SELL,104598.2,0.01,CBROBTCxstrata1x121
2025-05-12 13:30:31.698869,122,BUY,103598.2,0.01,CBROBTCxstrata1x122
2025-05-12 13:30:31.698872,122,BUY,103598.2,0.01,CBROBTCxstrata1x122
2025-05-12 13:30:31.838675,123,SELL,104588.2,0.01,CBROBTCxstrata1x123
2025-05-12 13:30:31.838678,123,SELL,104588.2,0.01,CBROBTCxstrata1x123
2025-05-12 13:30:31.838680,124,BUY,103588.2,0.01,CBROBTCxstrata1x124
2025-05-12 13:30:31.838683,124,BUY,103588.2,0.01,CBROBTCxstrata1x124
2025-05-12 13:30:33.168784,125,SELL,104576.1,0.01,CBROBTCxstrata1x125
2025-05-12 13:30:33.168788,125,SELL,104576.1,0.01,CBROBTCxstrata1x125
2025-05-12 13:30:33.168790,126,BUY,103576.1,0.01,CBROBTCxstrata1x126
2025-05-12 13:30:33.168793,126,BUY,103576.1,0.01,CBROBTCxstrata1x126
2025-05-12 13:30:34.202315,127,SELL,104560.9,0.01,CBROBTCxstrata1x127
2025-05-12 13:30:34.202320,127,SELL,104560.9,0.01,CBROBTCxstrata1x127
2025-05-12 13:30:34.202327,128,BUY,103560.9,0.01,CBROBTCxstrata1x128
2025-05-12 13:30:34.202330,128,BUY,103560.9,0.01,CBROBTCxstrata1x128
2025-05-12 13:30:34.658914,129,SELL,104548.5,0.01,CBROBTCxstrata1x129
2025-05-12 13:30:34.658918,129,SELL,104548.5,0.01,CBROBTCxstrata1x129
2025-05-12 13:30:34.658925,130,BUY,103548.5,0.01,CBROBTCxstrata1x130
2025-05-12 13:30:34.658928,130,BUY,103548.5,0.01,CBROBTCxstrata1x130
2025-05-12 13:30:39.129129,131,SELL,104536.2,0.01,CBROBTCxstrata1x131
2025-05-12 13:30:39.129133,131,SELL,104536.2,0.01,CBROBTCxstrata1x131
2025-05-12 13:30:39.129136,132,BUY,103536.2,0.01,CBROBTCxstrata1x132
2025-05-12 13:30:39.129138,132,BUY,103536.2,0.01,CBROBTCxstrata1x132
2025-05-12 13:30:39.278785,133,SELL,104520.8,0.01,CBROBTCxstrata1x133
2025-05-12 13:30:39.278788,133,SELL,104520.8,0.01,CBROBTCxstrata1x133
2025-05-12 13:30:39.278790,134,BUY,103520.8,0.01,CBROBTCxstrata1x134
2025-05-12 13:30:39.278792,134,BUY,103520.8,0.01,CBROBTCxstrata1x134
2025-05-12 13:30:40.308742,135,SELL,104509.2,0.01,CBROBTCxstrata1x135
2025-05-12 13:30:40.308747,135,SELL,104509.2,0.01,CBROBTCxstrata1x135
2025-05-12 13:30:40.308750,136,BUY,103509.2,0.01,CBROBTCxstrata1x136
2025-05-12 13:30:40.308753,136,BUY,103509.2,0.01,CBROBTCxstrata1x136
2025-05-12 13:30:40.989073,137,SELL,104496.7,0.01,CBROBTCxstrata1x137
2025-05-12 13:30:40.989077,137,SELL,104496.7,0.01,CBROBTCxstrata1x137
2025-05-12 13:30:40.989081,138,BUY,103496.7,0.01,CBROBTCxstrata1x138
2025-05-12 13:30:40.989084,138,BUY,103496.7,0.01,CBROBTCxstrata1x138
2025-05-12 13:30:41.148780,139,SELL,104479.7,0.01,CBROBTCxstrata1x139
2025-05-12 13:30:41.148785,139,SELL,104479.7,0.01,CBROBTCxstrata1x139
2025-05-12 13:30:41.148789,140,BUY,103479.7,0.01,CBROBTCxstrata1x140
2025-05-12 13:30:41.148793,140,BUY,103479.7,0.01,CBROBTCxstrata1x140
2025-05-12 13:30:42.038873,141,SELL,104466.6,0.01,CBROBTCxstrata1x141
2025-05-12 13:30:42.038878,141,SELL,104466.6,0.01,CBROBTCxstrata1x141
2025-05-12 13:30:42.038880,142,BUY,103466.6,0.01,CBROBTCxstrata1x142
2025-05-12 13:30:42.038882,142,BUY,103466.6,0.01,CBROBTCxstrata1x142
2025-05-12 13:30:42.178695,143,SELL,104454.7,0.01,CBROBTCxstrata1x143
2025-05-12 13:30:42.178698,143,SELL,104454.7,0.01,CBROBTCxstrata1x143
2025-05-12 13:30:42.178701,144,BUY,103454.7,0.01,CBROBTCxstrata1x144
2025-05-12 13:30:42.178704,144,BUY,103454.7,0.01,CBROBTCxstrata1x144
2025-05-12 13:30:42.338768,145,SELL,104441.8,0.01,CBROBTCxstrata1x145
2025-05-12 13:30:42.338773,145,SELL,104441.8,0.01,CBROBTCxstrata1x145
2025-05-12 13:30:42.338777,146,BUY,103441.8,0.01,CBROBTCxstrata1x146
2025-05-12 13:30:42.338780,146,BUY,103441.8,0.01,CBROBTCxstrata1x146
2025-05-12 13:30:43.010487,147,SELL,104428.2,0.01,CBROBTCxstrata1x147
2025-05-12 13:30:43.010492,147,SELL,104428.2,0.01,CBROBTCxstrata1x147
2025-05-12 13:30:43.010495,148,BUY,103428.2,0.01,CBROBTCxstrata1x148
2025-05-12 13:30:43.010498,148,BUY,103428.2,0.01,CBROBTCxstrata1x148
2025-05-12 13:30:43.143355,149,SELL,104414.5,0.01,CBROBTCxstrata1x149
2025-05-12 13:30:43.143357,149,SELL,104414.5,0.01,CBROBTCxstrata1x149
2025-05-12 13:30:43.143361,150,BUY,103414.5,0.01,CBROBTCxstrata1x150
2025-05-12 13:30:43.143363,150,BUY,103414.5,0.01,CBROBTCxstrata1x150
2025-05-12 13:30:44.428705,151,SELL,104419.7,0.01,CBROBTCxstrata1x151
2025-05-12 13:30:44.428708,151,SELL,104419.7,0.01,CBROBTCxstrata1x151
2025-05-12 13:30:44.428711,152,BUY,103419.7,0.01,CBROBTCxstrata1x152
2025-05-12 13:30:44.428713,152,BUY,103419.7,0.01,CBROBTCxstrata1x152
2025-05-12 13:30:44.558749,153,SELL,104430.4,0.01,CBROBTCxstrata1x153
2025-05-12 13:30:44.558752,153,SELL,104430.4,0.01,CBROBTCxstrata1x153
2025-05-12 13:30:44.558756,154,BUY,103430.4,0.01,CBROBTCxstrata1x154
2025-05-12 13:30:44.558758,154,BUY,103430.4,0.01,CBROBTCxstrata1x154
2025-05-12 13:30:45.429174,155,SELL,104440.9,0.01,CBROBTCxstrata1x155
2025-05-12 13:30:45.429178,155,SELL,104440.9,0.01,CBROBTCxstrata1x155
